spend_date,channel,category,marketing_spend
2025-10-20,D2C_WEB,Shirts,4706.95
2025-10-20,D2C_WEB,T-Shirts,2356.49
2025-10-20,D2C_WEB,Jeans,2825.52
2025-10-20,D2C_WEB,Co-ords,1073.96
2025-10-20,D2C_WEB,Trousers,989.92
2025-10-20,D2C_WEB,Jackets,889.22
2025-10-20,MYNTRA,Shirts,9050.71
2025-10-20,MYNTRA,T-Shirts,3755.45
2025-10-20,MYNTRA,Jeans,5330.24
2025-10-20,MYNTRA,Co-ords,2054.74
2025-10-20,MYNTRA,Trousers,2187.08
2025-10-20,MYNTRA,Jackets,1297.03
2025-10-20,FLIPKART,Shirts,3437.13
2025-10-20,FLIPKART,T-Shirts,2477.5
2025-10-20,FLIPKART,Jeans,2814.6
2025-10-20,FLIPKART,Co-ords,1381.26
2025-10-20,FLIPKART,Trousers,1169.32
2025-10-20,FLIPKART,Jackets,1454.93
2025-10-20,AJIO,Shirts,2931.99
2025-10-20,AJIO,T-Shirts,2052.5
2025-10-20,AJIO,Jeans,1989.72
2025-10-20,AJIO,Co-ords,1108.23
2025-10-20,AJIO,Trousers,1022.88
2025-10-20,AJIO,Jackets,482.72
2025-10-21,D2C_APP,Shirts,6676.12
2025-10-21,D2C_APP,T-Shirts,4430.42
2025-10-21,D2C_APP,Jeans,2378.27
2025-10-21,D2C_APP,Co-ords,2899.8
2025-10-21,D2C_APP,Trousers,1884.35
2025-10-21,D2C_APP,Jackets,1566.68
2025-10-21,D2C_WEB,Shirts,4590.43
2025-10-21,D2C_WEB,T-Shirts,2567.97
2025-10-21,D2C_WEB,Jeans,1778.95
2025-10-21,D2C_WEB,Co-ords,1973.75
2025-10-21,D2C_WEB,Trousers,1587.25
2025-10-21,D2C_WEB,Jackets,1329.36
2025-10-21,MYNTRA,Shirts,6486.12
2025-10-21,MYNTRA,T-Shirts,4577.61
2025-10-21,MYNTRA,Jeans,4580.27
2025-10-21,MYNTRA,Co-ords,3585.13
2025-10-21,MYNTRA,Trousers,1810.8
2025-10-21,MYNTRA,Jackets,2392.95
2025-10-21,FLIPKART,Shirts,4648.2
2025-10-21,FLIPKART,T-Shirts,4226.0
2025-10-21,FLIPKART,Jeans,2835.01
2025-10-21,FLIPKART,Co-ords,1869.28
2025-10-21,FLIPKART,Trousers,1827.95
2025-10-21,FLIPKART,Jackets,1478.96
2025-10-21,AJIO,Shirts,3034.87
2025-10-21,AJIO,T-Shirts,1962.32
2025-10-21,AJIO,Jeans,1037.7
2025-10-21,AJIO,Co-ords,1317.0
2025-10-21,AJIO,Trousers,1082.19
2025-10-21,AJIO,Jackets,678.19
2025-10-22,D2C_APP,Shirts,5736.6
2025-10-22,D2C_APP,T-Shirts,3798.4
2025-10-22,D2C_APP,Jeans,3885.02
2025-10-22,D2C_APP,Co-ords,2279.05
2025-10-22,D2C_APP,Trousers,2193.77
2025-10-22,D2C_APP,Jackets,1500.59
2025-10-22,D2C_WEB,Shirts,2944.5
2025-10-22,D2C_WEB,T-Shirts,2225.06
2025-10-22,D2C_WEB,Jeans,1734.99
2025-10-22,D2C_WEB,Co-ords,1567.06
2025-10-22,D2C_WEB,Trousers,1537.09
2025-10-22,D2C_WEB,Jackets,845.13
2025-10-22,MYNTRA,Shirts,5704.92
2025-10-22,MYNTRA,T-Shirts,6008.02
2025-10-22,MYNTRA,Jeans,5195.38
2025-10-22,MYNTRA,Co-ords,3041.42
2025-10-22,MYNTRA,Trousers,1670.39
2025-10-22,MYNTRA,Jackets,2278.15
2025-10-22,FLIPKART,Shirts,4971.75
2025-10-22,FLIPKART,T-Shirts,3573.97
2025-10-22,FLIPKART,Jeans,2905.03
2025-10-22,FLIPKART,Co-ords,1529.55
2025-10-22,FLIPKART,Trousers,1917.23
2025-10-22,FLIPKART,Jackets,1434.94
2025-10-22,AJIO,Shirts,2641.94
2025-10-22,AJIO,T-Shirts,2095.88
2025-10-22,AJIO,Jeans,1080.65
2025-10-22,AJIO,Co-ords,754.77
2025-10-22,AJIO,Trousers,622.57
2025-10-22,AJIO,Jackets,798.46
2025-10-23,D2C_APP,Shirts,7396.11
2025-10-23,D2C_APP,T-Shirts,3883.77
2025-10-23,D2C_APP,Jeans,3557.64
2025-10-23,D2C_APP,Co-ords,2561.52
2025-10-23,D2C_APP,Trousers,2174.78
2025-10-23,D2C_APP,Jackets,1657.96
2025-10-23,D2C_WEB,Shirts,4398.69
2025-10-23,D2C_WEB,T-Shirts,3276.26
2025-10-23,D2C_WEB,Jeans,1867.67
2025-10-23,D2C_WEB,Co-ords,1613.1
2025-10-23,D2C_WEB,Trousers,905.18
2025-10-23,D2C_WEB,Jackets,1059.66
2025-10-23,MYNTRA,Shirts,5899.48
2025-10-23,MYNTRA,T-Shirts,4433.92
2025-10-23,MYNTRA,Jeans,4658.17
2025-10-23,MYNTRA,Co-ords,2184.13
2025-10-23,MYNTRA,Trousers,2100.35
2025-10-23,MYNTRA,Jackets,1252.33
2025-10-23,FLIPKART,Shirts,3486.51
2025-10-23,FLIPKART,T-Shirts,3451.1
2025-10-23,FLIPKART,Jeans,3024.94
2025-10-23,FLIPKART,Co-ords,1356.91
2025-10-23,FLIPKART,Trousers,986.94
2025-10-23,FLIPKART,Jackets,921.05
2025-10-23,AJIO,Shirts,3039.37
2025-10-23,AJIO,T-Shirts,1708.76
2025-10-23,AJIO,Jeans,1333.84
2025-10-23,AJIO,Co-ords,673.5
2025-10-23,AJIO,Trousers,691.82
2025-10-23,AJIO,Jackets,718.85
2025-10-24,D2C_APP,Shirts,5308.44
2025-10-24,D2C_APP,T-Shirts,5004.52
2025-10-24,D2C_APP,Jeans,3945.25
2025-10-24,D2C_APP,Co-ords,2967.28
2025-10-24,D2C_APP,Trousers,2467.41
2025-10-24,D2C_APP,Jackets,1153.87
2025-10-24,D2C_WEB,Shirts,4931.99
2025-10-24,D2C_WEB,T-Shirts,3336.31
2025-10-24,D2C_WEB,Jeans,1879.94
2025-10-24,D2C_WEB,Co-ords,1967.09
2025-10-24,D2C_WEB,Trousers,1031.63
2025-10-24,D2C_WEB,Jackets,847.88
2025-10-24,MYNTRA,Shirts,4961.71
2025-10-24,MYNTRA,T-Shirts,4776.57
2025-10-24,MYNTRA,Jeans,5360.63
2025-10-24,MYNTRA,Co-ords,2049.03
2025-10-24,MYNTRA,Trousers,2595.2
2025-10-24,MYNTRA,Jackets,2333.1
2025-10-24,FLIPKART,Shirts,4206.92
2025-10-24,FLIPKART,T-Shirts,2550.48
2025-10-24,FLIPKART,Jeans,1917.52
2025-10-24,FLIPKART,Co-ords,1445.37
2025-10-24,FLIPKART,Trousers,1548.9
2025-10-24,FLIPKART,Jackets,989.66
2025-10-24,AJIO,Shirts,1703.25
2025-10-24,AJIO,T-Shirts,1915.62
2025-10-24,AJIO,Jeans,1464.82
2025-10-24,AJIO,Co-ords,1088.86
2025-10-24,AJIO,Trousers,1008.22
2025-10-24,AJIO,Jackets,816.95
2025-10-25,D2C_APP,Shirts,9264.57
2025-10-25,D2C_APP,T-Shirts,5278.3
2025-10-25,D2C_APP,Jeans,4646.2
2025-10-25,D2C_APP,Co-ords,1992.0
2025-10-25,D2C_APP,Trousers,2761.65
2025-10-25,D2C_APP,Jackets,1446.05
2025-10-25,D2C_WEB,Shirts,6409.1
2025-10-25,D2C_WEB,T-Shirts,2545.39
2025-10-25,D2C_WEB,Jeans,2495.41
2025-10-25,D2C_WEB,Co-ords,1859.12
2025-10-25,D2C_WEB,Trousers,2164.7
2025-10-25,D2C_WEB,Jackets,1081.72
2025-10-25,MYNTRA,Shirts,9746.7
2025-10-25,MYNTRA,T-Shirts,5234.63
2025-10-25,MYNTRA,Jeans,4487.24
2025-10-25,MYNTRA,Co-ords,4526.2
2025-10-25,MYNTRA,Trousers,2231.54
2025-10-25,MYNTRA,Jackets,2144.38
2025-10-25,FLIPKART,Shirts,4595.7
2025-10-25,FLIPKART,T-Shirts,3605.05
2025-10-25,FLIPKART,Jeans,2609.21
2025-10-25,FLIPKART,Co-ords,2129.17
2025-10-25,FLIPKART,Trousers,2381.3
2025-10-25,FLIPKART,Jackets,1038.95
2025-10-25,AJIO,Shirts,3849.97
2025-10-25,AJIO,T-Shirts,2081.91
2025-10-25,AJIO,Jeans,2241.82
2025-10-25,AJIO,Co-ords,1064.07
2025-10-25,AJIO,Trousers,1365.63
2025-10-25,AJIO,Jackets,1090.26
2025-10-26,D2C_APP,Shirts,8628.52
2025-10-26,D2C_APP,T-Shirts,5396.27
2025-10-26,D2C_APP,Jeans,3862.89
2025-10-26,D2C_APP,Co-ords,3067.83
2025-10-26,D2C_APP,Trousers,2210.96
2025-10-26,D2C_APP,Jackets,1434.64
2025-10-26,D2C_WEB,Shirts,4515.62
2025-10-26,D2C_WEB,T-Shirts,3850.96
2025-10-26,D2C_WEB,Jeans,3505.9
2025-10-26,D2C_WEB,Co-ords,2618.25
2025-10-26,D2C_WEB,Trousers,2097.82
2025-10-26,D2C_WEB,Jackets,919.15
2025-10-26,MYNTRA,Shirts,11382.28
2025-10-26,MYNTRA,T-Shirts,6933.52
2025-10-26,MYNTRA,Jeans,7035.89
2025-10-26,MYNTRA,Co-ords,2925.98
2025-10-26,MYNTRA,Trousers,3542.36
2025-10-26,MYNTRA,Jackets,2203.44
2025-10-26,FLIPKART,Shirts,4912.7
2025-10-26,FLIPKART,T-Shirts,5277.77
2025-10-26,FLIPKART,Jeans,2583.26
2025-10-26,FLIPKART,Co-ords,2246.96
2025-10-26,FLIPKART,Trousers,1472.11
2025-10-26,FLIPKART,Jackets,1450.61
2025-10-26,AJIO,Shirts,3419.43
2025-10-26,AJIO,T-Shirts,2138.01
2025-10-26,AJIO,Jeans,1959.05
2025-10-26,AJIO,Co-ords,1514.82
2025-10-26,AJIO,Trousers,824.17
2025-10-26,AJIO,Jackets,849.93
2025-10-27,D2C_APP,Shirts,4774.65
2025-10-27,D2C_APP,T-Shirts,3161.83
2025-10-27,D2C_APP,Jeans,3053.92
2025-10-27,D2C_APP,Co-ords,2442.27
2025-10-27,D2C_APP,Trousers,1979.24
2025-10-27,D2C_APP,Jackets,1534.79
2025-10-27,D2C_WEB,Shirts,2647.13
2025-10-27,D2C_WEB,T-Shirts,3314.05
2025-10-27,D2C_WEB,Jeans,1981.4
2025-10-27,D2C_WEB,Co-ords,1300.35
2025-10-27,D2C_WEB,Trousers,936.37
2025-10-27,D2C_WEB,Jackets,1170.56
2025-10-27,MYNTRA,Shirts,6307.57
2025-10-27,MYNTRA,T-Shirts,6713.61
2025-10-27,MYNTRA,Jeans,4081.87
2025-10-27,MYNTRA,Co-ords,3344.44
2025-10-27,MYNTRA,Trousers,2541.83
2025-10-27,MYNTRA,Jackets,2116.52
2025-10-27,FLIPKART,Shirts,3673.44
2025-10-27,FLIPKART,T-Shirts,2695.16
2025-10-27,FLIPKART,Jeans,2346.33
2025-10-27,FLIPKART,Co-ords,2158.75
2025-10-27,FLIPKART,Trousers,1600.21
2025-10-27,FLIPKART,Jackets,1139.99
2025-10-27,AJIO,Shirts,1795.47
2025-10-27,AJIO,T-Shirts,1809.74
2025-10-27,AJIO,Jeans,1874.61
2025-10-27,AJIO,Co-ords,935.71
2025-10-27,AJIO,Trousers,903.16
2025-10-27,AJIO,Jackets,836.34
2025-10-28,D2C_APP,Shirts,6855.72
2025-10-28,D2C_APP,T-Shirts,4418.23
2025-10-28,D2C_APP,Jeans,2683.37
2025-10-28,D2C_APP,Co-ords,2365.99
2025-10-28,D2C_APP,Trousers,2451.27
2025-10-28,D2C_APP,Jackets,1256.73
2025-10-28,D2C_WEB,Shirts,4802.75
2025-10-28,D2C_WEB,T-Shirts,2000.26
2025-10-28,D2C_WEB,Jeans,2930.79
2025-10-28,D2C_WEB,Co-ords,1844.56
2025-10-28,D2C_WEB,Trousers,1430.03
2025-10-28,D2C_WEB,Jackets,743.23
2025-10-28,MYNTRA,Shirts,4712.25
2025-10-28,MYNTRA,T-Shirts,5468.94
2025-10-28,MYNTRA,Jeans,5441.38
2025-10-28,MYNTRA,Co-ords,2609.66
2025-10-28,MYNTRA,Trousers,2544.81
2025-10-28,MYNTRA,Jackets,1835.24
2025-10-28,FLIPKART,Shirts,4165.05
2025-10-28,FLIPKART,T-Shirts,3341.49
2025-10-28,FLIPKART,Jeans,1863.8
2025-10-28,FLIPKART,Co-ords,1613.91
2025-10-28,FLIPKART,Trousers,1446.58
2025-10-28,FLIPKART,Jackets,1105.27
2025-10-28,AJIO,Shirts,3011.62
2025-10-28,AJIO,T-Shirts,2441.14
2025-10-28,AJIO,Jeans,1156.17
2025-10-28,AJIO,Co-ords,684.27
2025-10-28,AJIO,Trousers,883.49
2025-10-28,AJIO,Jackets,582.06
2025-10-29,D2C_APP,Shirts,7439.53
2025-10-29,D2C_APP,T-Shirts,3161.59
2025-10-29,D2C_APP,Jeans,3570.4
2025-10-29,D2C_APP,Co-ords,1862.52
2025-10-29,D2C_APP,Trousers,1714.42
2025-10-29,D2C_APP,Jackets,1195.07
2025-10-29,D2C_WEB,Shirts,3665.78
2025-10-29,D2C_WEB,T-Shirts,2092.82
2025-10-29,D2C_WEB,Jeans,2160.6
2025-10-29,D2C_WEB,Co-ords,1863.71
2025-10-29,D2C_WEB,Trousers,992.48
2025-10-29,D2C_WEB,Jackets,1179.44
2025-10-29,MYNTRA,Shirts,7121.13
2025-10-29,MYNTRA,T-Shirts,5900.87
2025-10-29,MYNTRA,Jeans,4235.76
2025-10-29,MYNTRA,Co-ords,3587.63
2025-10-29,MYNTRA,Trousers,2154.05
2025-10-29,MYNTRA,Jackets,2195.78
2025-10-29,FLIPKART,Shirts,3549.75
2025-10-29,FLIPKART,T-Shirts,2238.64
2025-10-29,FLIPKART,Jeans,3488.32
2025-10-29,FLIPKART,Co-ords,1632.52
2025-10-29,FLIPKART,Trousers,1906.98
2025-10-29,FLIPKART,Jackets,1117.56
2025-10-29,AJIO,Shirts,2049.67
2025-10-29,AJIO,T-Shirts,1500.7
2025-10-29,AJIO,Jeans,1789.81
2025-10-29,AJIO,Co-ords,1090.84
2025-10-29,AJIO,Trousers,1112.5
2025-10-29,AJIO,Jackets,449.1
2025-10-30,D2C_APP,Shirts,5990.1
2025-10-30,D2C_APP,T-Shirts,5341.17
2025-10-30,D2C_APP,Jeans,3856.72
2025-10-30,D2C_APP,Co-ords,2303.33
2025-10-30,D2C_APP,Trousers,1902.9
2025-10-30,D2C_APP,Jackets,1539.66
2025-10-30,D2C_WEB,Shirts,4307.23
2025-10-30,D2C_WEB,T-Shirts,2186.87
2025-10-30,D2C_WEB,Jeans,2294.44
2025-10-30,D2C_WEB,Co-ords,1322.87
2025-10-30,D2C_WEB,Trousers,1205.97
2025-10-30,D2C_WEB,Jackets,1040.13
2025-10-30,MYNTRA,Shirts,8232.58
2025-10-30,MYNTRA,T-Shirts,3558.96
2025-10-30,MYNTRA,Jeans,2897.16
2025-10-30,MYNTRA,Co-ords,2503.6
2025-10-30,MYNTRA,Trousers,3008.27
2025-10-30,MYNTRA,Jackets,2376.06
2025-10-30,FLIPKART,Shirts,4888.1
2025-10-30,FLIPKART,T-Shirts,3424.06
2025-10-30,FLIPKART,Jeans,3510.43
2025-10-30,FLIPKART,Co-ords,2225.57
2025-10-30,FLIPKART,Trousers,1812.37
2025-10-30,FLIPKART,Jackets,793.08
2025-10-30,AJIO,Shirts,2549.47
2025-10-30,AJIO,T-Shirts,1500.78
2025-10-30,AJIO,Jeans,1470.61
2025-10-30,AJIO,Co-ords,969.31
2025-10-30,AJIO,Trousers,903.0
2025-10-30,AJIO,Jackets,720.35
2025-10-31,D2C_APP,Shirts,7000.02
2025-10-31,D2C_APP,T-Shirts,3849.97
2025-10-31,D2C_APP,Jeans,2447.48
2025-10-31,D2C_APP,Co-ords,1752.88
2025-10-31,D2C_APP,Trousers,2012.72
2025-10-31,D2C_APP,Jackets,1662.15
2025-10-31,D2C_WEB,Shirts,4938.52
2025-10-31,D2C_WEB,T-Shirts,2437.44
2025-10-31,D2C_WEB,Jeans,1531.11
2025-10-31,D2C_WEB,Co-ords,1091.32
2025-10-31,D2C_WEB,Trousers,1233.16
2025-10-31,D2C_WEB,Jackets,1154.31
2025-10-31,MYNTRA,Shirts,4628.0
2025-10-31,MYNTRA,T-Shirts,3971.33
2025-10-31,MYNTRA,Jeans,4676.78
2025-10-31,MYNTRA,Co-ords,2711.68
2025-10-31,MYNTRA,Trousers,1902.6
2025-10-31,MYNTRA,Jackets,2057.44
2025-10-31,FLIPKART,Shirts,3817.92
2025-10-31,FLIPKART,T-Shirts,2490.51
2025-10-31,FLIPKART,Jeans,3061.6
2025-10-31,FLIPKART,Co-ords,2175.46
2025-10-31,FLIPKART,Trousers,1842.13
2025-10-31,FLIPKART,Jackets,930.29
2025-10-31,AJIO,Shirts,2102.31
2025-10-31,AJIO,T-Shirts,1668.2
2025-10-31,AJIO,Jeans,1111.42
2025-10-31,AJIO,Co-ords,901.48
2025-10-31,AJIO,Trousers,1017.35
2025-10-31,AJIO,Jackets,509.42
2025-11-01,D2C_APP,Shirts,7813.89
2025-11-01,D2C_APP,T-Shirts,4592.51
2025-11-01,D2C_APP,Jeans,2987.03
2025-11-01,D2C_APP,Co-ords,3200.85
2025-11-01,D2C_APP,Trousers,2808.5
2025-11-01,D2C_APP,Jackets,2295.11
2025-11-01,D2C_WEB,Shirts,6313.72
2025-11-01,D2C_WEB,T-Shirts,3292.06
2025-11-01,D2C_WEB,Jeans,2582.33
2025-11-01,D2C_WEB,Co-ords,2358.94
2025-11-01,D2C_WEB,Trousers,1835.7
2025-11-01,D2C_WEB,Jackets,876.48
2025-11-01,MYNTRA,Shirts,10553.61
2025-11-01,MYNTRA,T-Shirts,5034.62
2025-11-01,MYNTRA,Jeans,4824.23
2025-11-01,MYNTRA,Co-ords,3029.09
2025-11-01,MYNTRA,Trousers,2690.1
2025-11-01,MYNTRA,Jackets,2811.89
2025-11-01,FLIPKART,Shirts,7356.81
2025-11-01,FLIPKART,T-Shirts,4915.82
2025-11-01,FLIPKART,Jeans,3750.35
2025-11-01,FLIPKART,Co-ords,2684.37
2025-11-01,FLIPKART,Trousers,1721.85
2025-11-01,FLIPKART,Jackets,1822.16
2025-11-01,AJIO,Shirts,4043.91
2025-11-01,AJIO,T-Shirts,2745.08
2025-11-01,AJIO,Jeans,1556.66
2025-11-01,AJIO,Co-ords,1364.1
2025-11-01,AJIO,Trousers,913.3
2025-11-01,AJIO,Jackets,1043.52
2025-11-02,D2C_APP,Shirts,5139.2
2025-11-02,D2C_APP,T-Shirts,3727.85
2025-11-02,D2C_APP,Jeans,4016.8
2025-11-02,D2C_APP,Co-ords,2909.69
2025-11-02,D2C_APP,Trousers,2240.86
2025-11-02,D2C_APP,Jackets,2547.49
2025-11-02,D2C_WEB,Shirts,6282.84
2025-11-02,D2C_WEB,T-Shirts,2688.78
2025-11-02,D2C_WEB,Jeans,2916.32
2025-11-02,D2C_WEB,Co-ords,2159.54
2025-11-02,D2C_WEB,Trousers,1949.02
2025-11-02,D2C_WEB,Jackets,922.07
2025-11-02,MYNTRA,Shirts,8878.21
2025-11-02,MYNTRA,T-Shirts,6891.37
2025-11-02,MYNTRA,Jeans,6422.14
2025-11-02,MYNTRA,Co-ords,2474.0
2025-11-02,MYNTRA,Trousers,3223.11
2025-11-02,MYNTRA,Jackets,2773.91
2025-11-02,FLIPKART,Shirts,6432.02
2025-11-02,FLIPKART,T-Shirts,5539.06
2025-11-02,FLIPKART,Jeans,2982.81
2025-11-02,FLIPKART,Co-ords,2239.3
2025-11-02,FLIPKART,Trousers,2108.23
2025-11-02,FLIPKART,Jackets,1688.67
2025-11-02,AJIO,Shirts,4166.52
2025-11-02,AJIO,T-Shirts,2749.79
2025-11-02,AJIO,Jeans,1525.72
2025-11-02,AJIO,Co-ords,1611.43
2025-11-02,AJIO,Trousers,973.38
2025-11-02,AJIO,Jackets,912.26
2025-11-03,D2C_APP,Shirts,6811.89
2025-11-03,D2C_APP,T-Shirts,4921.73
2025-11-03,D2C_APP,Jeans,4002.68
2025-11-03,D2C_APP,Co-ords,1815.24
2025-11-03,D2C_APP,Trousers,1977.31
2025-11-03,D2C_APP,Jackets,1135.37
2025-11-03,D2C_WEB,Shirts,3622.25
2025-11-03,D2C_WEB,T-Shirts,3151.07
2025-11-03,D2C_WEB,Jeans,2931.53
2025-11-03,D2C_WEB,Co-ords,1289.54
2025-11-03,D2C_WEB,Trousers,1217.55
2025-11-03,D2C_WEB,Jackets,1305.47
2025-11-03,MYNTRA,Shirts,8029.32
2025-11-03,MYNTRA,T-Shirts,4781.92
2025-11-03,MYNTRA,Jeans,5023.53
2025-11-03,MYNTRA,Co-ords,2168.5
2025-11-03,MYNTRA,Trousers,1812.05
2025-11-03,MYNTRA,Jackets,2115.49
2025-11-03,FLIPKART,Shirts,5259.22
2025-11-03,FLIPKART,T-Shirts,2317.01
2025-11-03,FLIPKART,Jeans,3121.86
2025-11-03,FLIPKART,Co-ords,1972.38
2025-11-03,FLIPKART,Trousers,1049.45
2025-11-03,FLIPKART,Jackets,1396.02
2025-11-03,AJIO,Shirts,1789.51
2025-11-03,AJIO,T-Shirts,1959.02
2025-11-03,AJIO,Jeans,1043.07
2025-11-03,AJIO,Co-ords,1161.41
2025-11-03,AJIO,Trousers,812.93
2025-11-03,AJIO,Jackets,702.39
2025-11-04,D2C_APP,Shirts,4184.08
2025-11-04,D2C_APP,T-Shirts,3781.47
2025-11-04,D2C_APP,Jeans,3741.4
2025-11-04,D2C_APP,Co-ords,2052.36
2025-11-04,D2C_APP,Trousers,2062.75
2025-11-04,D2C_APP,Jackets,1844.91
2025-11-04,D2C_WEB,Shirts,3498.16
2025-11-04,D2C_WEB,T-Shirts,2942.14
2025-11-04,D2C_WEB,Jeans,2722.88
2025-11-04,D2C_WEB,Co-ords,1034.0
2025-11-04,D2C_WEB,Trousers,973.82
2025-11-04,D2C_WEB,Jackets,989.53
2025-11-04,MYNTRA,Shirts,4928.96
2025-11-04,MYNTRA,T-Shirts,3404.36
2025-11-04,MYNTRA,Jeans,3735.12
2025-11-04,MYNTRA,Co-ords,2551.43
2025-11-04,MYNTRA,Trousers,2276.67
2025-11-04,MYNTRA,Jackets,1597.54
2025-11-04,FLIPKART,Shirts,5259.28
2025-11-04,FLIPKART,T-Shirts,3112.81
2025-11-04,FLIPKART,Jeans,3310.58
2025-11-04,FLIPKART,Co-ords,1533.71
2025-11-04,FLIPKART,Trousers,1180.3
2025-11-04,FLIPKART,Jackets,1159.1
2025-11-04,AJIO,Shirts,2046.24
2025-11-04,AJIO,T-Shirts,1490.76
2025-11-04,AJIO,Jeans,1496.94
2025-11-04,AJIO,Co-ords,894.6
2025-11-04,AJIO,Trousers,663.25
2025-11-04,AJIO,Jackets,633.36
2025-11-05,D2C_APP,Shirts,6230.69
2025-11-05,D2C_APP,T-Shirts,5304.07
2025-11-05,D2C_APP,Jeans,2522.88
2025-11-05,D2C_APP,Co-ords,2949.1
2025-11-05,D2C_APP,Trousers,1999.15
2025-11-05,D2C_APP,Jackets,1786.02
2025-11-05,D2C_WEB,Shirts,4613.83
2025-11-05,D2C_WEB,T-Shirts,3608.56
2025-11-05,D2C_WEB,Jeans,1650.33
2025-11-05,D2C_WEB,Co-ords,1552.62
2025-11-05,D2C_WEB,Trousers,1597.59
2025-11-05,D2C_WEB,Jackets,1051.62
2025-11-05,MYNTRA,Shirts,8934.26
2025-11-05,MYNTRA,T-Shirts,4821.33
2025-11-05,MYNTRA,Jeans,4072.05
2025-11-05,MYNTRA,Co-ords,2934.64
2025-11-05,MYNTRA,Trousers,2345.53
2025-11-05,MYNTRA,Jackets,1358.59
2025-11-05,FLIPKART,Shirts,4924.05
2025-11-05,FLIPKART,T-Shirts,3952.31
2025-11-05,FLIPKART,Jeans,2904.24
2025-11-05,FLIPKART,Co-ords,1844.9
2025-11-05,FLIPKART,Trousers,1252.61
2025-11-05,FLIPKART,Jackets,1100.69
2025-11-05,AJIO,Shirts,2610.16
2025-11-05,AJIO,T-Shirts,1453.94
2025-11-05,AJIO,Jeans,1811.8
2025-11-05,AJIO,Co-ords,788.41
2025-11-05,AJIO,Trousers,689.17
2025-11-05,AJIO,Jackets,765.78
2025-11-06,D2C_APP,Shirts,3889.34
2025-11-06,D2C_APP,T-Shirts,3629.12
2025-11-06,D2C_APP,Jeans,2743.45
2025-11-06,D2C_APP,Co-ords,2900.81
2025-11-06,D2C_APP,Trousers,1319.77
2025-11-06,D2C_APP,Jackets,1214.26
2025-11-06,D2C_WEB,Shirts,2646.12
2025-11-06,D2C_WEB,T-Shirts,3206.98
2025-11-06,D2C_WEB,Jeans,2053.34
2025-11-06,D2C_WEB,Co-ords,1671.09
2025-11-06,D2C_WEB,Trousers,1239.92
2025-11-06,D2C_WEB,Jackets,841.49
2025-11-06,MYNTRA,Shirts,5930.14
2025-11-06,MYNTRA,T-Shirts,5202.0
2025-11-06,MYNTRA,Jeans,3696.66
2025-11-06,MYNTRA,Co-ords,2727.78
2025-11-06,MYNTRA,Trousers,2598.41
2025-11-06,MYNTRA,Jackets,2436.95
2025-11-06,FLIPKART,Shirts,3297.13
2025-11-06,FLIPKART,T-Shirts,2528.48
2025-11-06,FLIPKART,Jeans,2388.43
2025-11-06,FLIPKART,Co-ords,1832.75
2025-11-06,FLIPKART,Trousers,1137.72
2025-11-06,FLIPKART,Jackets,1366.8
2025-11-06,AJIO,Shirts,2234.57
2025-11-06,AJIO,T-Shirts,2428.59
2025-11-06,AJIO,Jeans,1497.38
2025-11-06,AJIO,Co-ords,1251.55
2025-11-06,AJIO,Trousers,741.13
2025-11-06,AJIO,Jackets,494.44
2025-11-07,D2C_APP,Shirts,4982.19
2025-11-07,D2C_APP,T-Shirts,3139.57
2025-11-07,D2C_APP,Jeans,3578.99
2025-11-07,D2C_APP,Co-ords,2849.09
2025-11-07,D2C_APP,Trousers,1436.28
2025-11-07,D2C_APP,Jackets,1811.14
2025-11-07,D2C_WEB,Shirts,4600.74
2025-11-07,D2C_WEB,T-Shirts,2503.45
2025-11-07,D2C_WEB,Jeans,2566.44
2025-11-07,D2C_WEB,Co-ords,1713.92
2025-11-07,D2C_WEB,Trousers,1067.64
2025-11-07,D2C_WEB,Jackets,1042.67
2025-11-07,MYNTRA,Shirts,6898.35
2025-11-07,MYNTRA,T-Shirts,3514.75
2025-11-07,MYNTRA,Jeans,3994.04
2025-11-07,MYNTRA,Co-ords,3609.72
2025-11-07,MYNTRA,Trousers,1924.75
2025-11-07,MYNTRA,Jackets,1972.4
2025-11-07,FLIPKART,Shirts,4576.52
2025-11-07,FLIPKART,T-Shirts,3513.33
2025-11-07,FLIPKART,Jeans,2240.07
2025-11-07,FLIPKART,Co-ords,2137.62
2025-11-07,FLIPKART,Trousers,1339.06
2025-11-07,FLIPKART,Jackets,1513.93
2025-11-07,AJIO,Shirts,2886.94
2025-11-07,AJIO,T-Shirts,1924.29
2025-11-07,AJIO,Jeans,1627.74
2025-11-07,AJIO,Co-ords,991.48
2025-11-07,AJIO,Trousers,890.61
2025-11-07,AJIO,Jackets,489.34
2025-11-08,D2C_APP,Shirts,9715.71
2025-11-08,D2C_APP,T-Shirts,6595.92
2025-11-08,D2C_APP,Jeans,4258.52
2025-11-08,D2C_APP,Co-ords,3079.33
2025-11-08,D2C_APP,Trousers,1683.36
2025-11-08,D2C_APP,Jackets,2367.24
2025-11-08,D2C_WEB,Shirts,3687.04
2025-11-08,D2C_WEB,T-Shirts,4778.08
2025-11-08,D2C_WEB,Jeans,2192.14
2025-11-08,D2C_WEB,Co-ords,2344.81
2025-11-08,D2C_WEB,Trousers,1838.73
2025-11-08,D2C_WEB,Jackets,1583.14
2025-11-08,MYNTRA,Shirts,10001.26
